Tmt#,MC#,R_1,R_2,R_3,\theta_3,m_1,m_2,m_3,v_3,N/A,Escape (0.5),Collide (0.5)
13,1,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,2,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,3,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,4,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,5,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,6,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,7,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,8,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,9,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,10,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,11,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,12,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,13,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,14,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,15,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
13,16,3.83255033557047,3.43791946308725,1.26744966442953,1.49172939759381,38.4413422818792,44.8069798657718,9.62845637583892,3.37352231257964,1,0,0
14,1,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,2,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,3,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,4,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,5,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,6,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,7,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,8,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,9,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,10,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,11,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,12,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,13,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,14,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,15,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
14,16,1.76073825503356,3.01040268456376,4.68758389261745,0.658891076675712,1.25261744966443,35.0910067114094,40.1165100671141,2.55122624888836,1,0,0
15,1,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,2,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,3,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,4,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,5,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,6,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,7,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,8,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,9,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,10,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,11,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,12,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,13,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,14,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,15,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
15,16,2.38557046979866,3.56946308724832,1.33322147651007,1.2070884524699,2.25771812080537,20.0144966442953,2.59275167785235,1.81326824301156,1,0,0
16,1,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,2,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,3,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,4,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,5,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,6,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,7,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,8,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,9,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,10,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,11,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,12,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,13,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,14,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,15,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
16,16,4.65469798657718,3.07617449664429,4.91778523489933,1.00678556516049,36.7661744966443,30.4005369127517,6.6131543624161,1.6656766418362,1,0,0
17,1,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,2,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,3,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,4,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,5,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,6,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,7,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,8,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,9,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,10,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,11,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,12,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,13,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,14,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,15,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
17,16,2.18825503355705,1.03724832214765,0.280872483221476,0.247743044830068,16.6641610738255,14.6539597315436,22.0246979865772,3.09942362468255,1,0,0
18,1,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,2,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,3,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,4,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,5,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,6,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,7,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,8,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,9,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,10,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,11,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,12,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,13,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,14,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,15,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
18,16,4.9506711409396,0.675503355704698,1.89228187919463,1.16491942356266,26.0451006711409,12.9787919463087,3.26281879194631,4.11148031845644,1,0,0
19,1,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,2,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,3,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,4,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,5,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,6,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,7,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,8,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,9,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,10,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,11,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,12,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,13,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,14,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,15,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
19,16,2.41845637583893,2.28691275167785,2.35268456375839,0.458588189366295,14.3189261744966,24.369932885906,21.3546308724832,2.21387401763039,1,0,0
20,1,0.116442953020134,3.89832214765101,2.84597315436242,0.553468504407598,22.0246979865772,4.60295302013423,49.1624161073826,2.08736693090865,1,0,0
20,2,0.116442953020134,3.89832214765101,2.84597315436242,0.553468504407598,22.0246979865772,4.60295302013423,49.1624161073826,2.08736693090865,1,0,0
20,3,0.116442953020134,3.89832214765101,2.84597315436242,0.553468504407598,22.0246979865772,4.60295302013423,49.1624161073826,2.08736693090865,1,0,0
20,4,0.116442953020134,3.89832214765101,2.84597315436242,0.553468504407598,22.0246979865772,4.60295302013423,49.1624161073826,2.08736693090865,1,0,0
20,5,0.116442953020134,3.89832214765101,2.84597315436242,0.553468504407598,22.0246979865772,4.60295302013423,49.1624161073826,2.08736693090865,1,0,0
20,6,0.116442953020134,3.89832214765101,2.84597315436242,0.553468504407598,22.0246979865772,4.60295302013423,49.1624161073826,2.08736693090865,1,0,0
20,7,0.116442953020134,3.89832214765101,2.84597315436242,0.553468504407598,22.0246979865772,4.60295302013423,49.1624161073826,2.08736693090865,1,0,0
20,8,0.116442953020134,3.89832214765101,2.84597315436242,0.553468504407598,22.0246979865772,4.60295302013423,49.1624161073826,2.08736693090865,1,0,0
20,9,0.116442953020134,3.89832214765101,2.84597315436242,0.553468504407598,22.0246979865772,4.60295302013423,49.1624161073826,2.08736693090865,1,0,0
